Company,Location,Sector,About,Amount,Stage,Funding Year
Cloudsek,Bengaluru,Computer & Network Security,AIpowered Digital Risk Monitoring platform that provides realtime visibility of cyber threats and actionable Intel,7000000.0,Series A,2021
Exponent Energy,Bengaluru,Automotive,Simplifying energy for EVs by building a Flexible Energy Stack,5000000.0,Pre-series A,2021
Trinkerr,Bengaluru,Capital Markets,Trinkerr is Indias first social trading platform,6600000.0,Series A,2021
Zorro,Gurugram,Social Network,Pseudonymous social network platform,32000000.0,Seed,2021
Ultraviolette,Bengaluru,Automotive,Create and Inspire the future of sustainable urban transportation through Accelerated Innovation,150000000.0,Series C,2021
Nephroplus,Hyderabad,Hospital & Health Care,A vision and passion of redefining healthcare delivery in India in 2010 NephroPlus today is Indias largest network of dialysis centres,24000000.0,Series E,2021
Unremot,Bengaluru,Information Technology & Services,Unremot is a personal office for consultants,700000.0,Seed,2021
Fananywhere,Bengaluru,Financial Services,Celebrity NFT platform,0.0,Seed,2021
Pingolearn,Pune,E-Learning,PingoLearn offers language learning courses with snackable videos,200000.0,,2021
Spry,Mumbai,Music,THE BEST ROYALTYFREE MUSIC TO CREATE TRENDING VIDEOS,1500000.0,Seed,2021
Enmovil,Hyderabad,Information Technology & Services,Enmovil delivers a Business Intelligence Platform driven by a connected asset ecosystem that enables organizations to maximise their operational efficiency,1300000.0,Pre-series A,2021
Asqi Advisors,Mumbai,Financial Services,Bringing Blockchain technology intro mainstream finance,1000000.0,Pre-series A,2021
Insurance Samadhan,New Delhi,Insurance,The insurance industry will help in representation with the insurance companies and will help to find adequate redressal for grievances,725000.0,Pre-series A,2021
Evenflow Brands,Mumbai,Consumer Goods,Identify and partner with the upcoming eCommerce1st brands that sell on marketplaces and have a successful track record of positive reviews  ratings,500000.0,,2021
Masterchow,Hauz Khas,Food & Beverages,A readytocook Asian cuisine brand,461000.0,Seed,2021
Fullife Healthcare,Mumbai,Pharmaceuticals,Primary Business is Development and Manufactur,22000000.0,Series C,2021
Moeving,Gurugram,Electric Mobility,MoEVing is Indias only Electric Mobility focused Technology Platform with a vision to accelerate EV adoption in India,5000000.0,Seed,2021
Pristyn Care,Gurugram,Hospital & Health Care,A new age health tech company that aims to simplify the surgery journey of a patient by offering care at every step,96000000.0,Series E,2021
Plix,Mumbai,"Health, Wellness & Fitness",Plantbased nutraceutical firm,5000000.0,Series A,2021
Uni Cards,Bengaluru,Financial Services,Uni Card splits your payments into 3 parts over 3 months at 0 extra costs,70000000.0,Series A,2021
Practically,Hyderabad,E-Learning,An experiential learning app for grades 6th to 12th,5000000.0,,2021
Nestasia,Kolkata,Retail,Artisanal Handmade bio conscious crafts from South East Asia,4000000.0,Series A,2021
Vedic Cosmeceuticals,Noida,Cosmetics,One of indias most trusted and technologically advanced white label manufacturer in the personal care space,32000000.0,Series A,2021
Juspay,Bengaluru,Fintech,Enable frictionless payments for the billion Indians,60000000.0,Series C,2021
Tranzact,Mumbai,Information Technology & Services,A mission to digitize millions of Indian SMEs so they can grow better,7000000.0,Series A,2021
Atomberg,Mumbai,Consumer Electronics,Atomberg has built the Brushless DC Motor BLDC technology for ceiling fans in India and has continuously innovated and improved on the technology,20000000.0,,2021
Ola,Bengaluru,Mobility,Ola is Indias largest mobility platform and one of the worlds largest ridehailing companies serving 250 cities across India Australia New Zealand and the UK,500000000.0,,2021
Mohalla Tech,Bengaluru,Social Media,Mohalla Tech Pvt Ltd is a computer software company based out of Bengaluru India,266000000.0,Series G,2021
Stack,Bengaluru,Financial Services,Stack is an investing platform set to put money to work and help invest like some of the worlds biggest moneymakers,4500000.0,Seed,2021
Propreturns,Mumbai,Real Estate,PropReturns is a platform for users to invest in Indian Real Estate backed by data,1200000.0,,2021
Weskill,Gurugram,E-Learning,Act as the bridge for skills providing access to learning and developing these skills at a younger age from the comfort and security of home,4000000.0,Pre-seed,2021
Fitpage,Mumbai,"Health, Wellness & Fitness",An endurancefirst fitness tech platform focussed on enabling you to learn eat work out and live better,300000.0,,2021
Shopmylooks,Noida,Digital Platform,ShopMyLooks turns social media photos  videos into shopthelook thus helping creators monetize their entire content,200000.0,,2021
Bytelearn,Noida,E-Learning,AI powered teaching assistant for 100 Mn teachers across the world,9500000.0,Seed,2021
Dista,Pune,Computer Software,Dista is an AIenabled location intelligence platform that offers a wide range of solutions for businesses to power their mobility and field operations,1200000.0,Seed,2021
Ofbusiness,Gurugram,Financial Services,OfBusiness is a new age commerce and fintech start up and is technologically driven to provide smart procurement and smart financing to SMEs,325000000.0,,2021
Bizongo,Mumbai,B2B Ecommerce,izongo is Indias largest B2B platform for madetoorder products,100000000.0,Series D,2021
Frnd,Bengaluru,Online Media,FRND is an audio dating app for Bharat,6500000.0,Series A,2021
Metadome,Bengaluru,Computer Software,Metadome formerly Adloid is a Metaverse that provides nocode infrastructure to millions of creators  brands to build immersive experiences for the virtual world,4000000.0,Pre-series A,2021
Keka Hr,Hyderabad,Information Technology & Services,Keka is a simple and intuitive HR software unlike the traditional HR systems,1600000.0,,2021
The Gourmet Jar,Noida,Food & Beverages,The Gourmet Jar offers a range of premium condiments in unique flavour combinations that are handmade in small batches from scratch using allnatural ingredients and no preservatives or additives,150000.0,,2021
Flo Mobility,Bengaluru,Industrial Automation,An autonomous tech stack that can be applied to agribots delivery bots two wheelers and other use cases where compact bots need to navigate in crowded unstructured environments,400000.0,,2021
Yodacart,Thane,E-Commerce,YODACART is an ecommerce startup offering realtime product discovery using AIML for appliances based on consumers needs with an ARenabled browsing experience,225000.0,Pre-seed,2021
Thehousemonk,Bengaluru,Real Estate,A complete property management software platform for teamcustomers,5000000.0,,2021
Zepto,Bengaluru,E-Commerce,Ability to consistently deliver 2500 products in 10 minutes flat,100000000.0,,2021
Sirona Hygiene,New Delhi,"Health, Wellness & Fitness",An awardwinning brand committed to solving those Intimate  Menstrual Hygiene issues for women,10000000.0,,2021
Jumbotail,Bengaluru,B2B Ecommerce,Jumbotail is Indias leading B2B marketplace and New Retail platform serving thousands of mom  pop stores,85000000.0,Series C,2021
Captain Fresh,Bengaluru,Logistics & Supply Chain,A B2B marketplace leveraging technology to deliver the fastest harvesttoretail in the industry,40000000.0,Series B,2021
Deciwood,New Delhi,Consumer Electronics,Deciwood makes Ecofriendly wooden speakers using latest technology of Energy tube to enhance sound quality all products are handmade by skilled people of the industry,200000.0,,2021
Kohbee,Bengaluru,E-Learning,Kohbee is a mobile app for online trainers and educators to run their online business end to end,235000.0,Pre-seed,2021
Perfora,Gurugram,Consumer Goods,Building a disruptive modern and functional oral care brand for consumers in India and globally,260000.0,Pre-seed,2021
Unbox Robotics,Pune,Logistics & Supply Chain,Unbox Robotics is building softwaredefined robotics platforms to enable logistics players to automate and radically improve their operations ondemand in a limited footprint and capital,7000000.0,Series A,2021
Ninety One,Ahmedabad,Consumer Goods,Ninety One makes cycles which the company claims are affordable and different from the ones available in the market,30000000.0,Series A,2021
Gobillion,New Delhi,Social Commerce,Redefining social commerce for Tier 2 cities in India  making ecommerce SOCIAL,2900000.0,Seed,2021
Ripplr,Bengaluru,Logistics & Supply Chain,Indias first PlugnPlay distribution ecosystem for brands,12000000.0,Pre-series B,2021
Sk Finance,Jaipur,Financial Services,SK Finance is a leading player in vehicle financing and small business loans lending space with AUM over 4000cr,53000000.0,Series F,2021
Eggoz,Gurugram,Food & Beverages,Make a meaningful impact to improve the protein consumption of people by enriching the lives of the rural egg farmers,3500000.0,Series A,2021
Fabriclore,Jaipur,Apparel & Fashion,Indias top brand of artisanal  contemporary fabrics offering the largest catalog of both curated  original designs,700000.0,Pre-series A,2021
Veefin,Mumbai,Information Technology & Services,Veefin is the world leader in contextual SCF and digital lending solution adopting userled design data and analytics built by bankers for bankers,3000000.0,,2021
Verandah,Mumbai,Apparel & Fashion,Verandah is a conscious luxury travel brand retailing amongst the luxury resort wear space with design roots,1000000.0,Seed,2021
Karkinos Healthcare,Mumbai,Hospital & Health Care,Medical center for treatment of complex cancers and research center which leverages technologies such as genomics synthetic biology sensors and AI to analyze data and leading to the development of  affordable cancer interventions,0.0,,2021
Owo Technologies,Gurugram,Food & Beverages,An ecommerce startup offering online beverages and packaged drinking water,3000000.0,Seed,2021
Esportsxo,Bengaluru,Mobile Games,EsportsXO is an esports tournament management company which offers software to manage tournaments online,1100000.0,Seed,2021
Zorgers,Mohali,Hospital & Health Care,Zorgers Home Healthcare is Indias most trusted Home Healthcare Service Provider Recognized by the Govt of India,0.0,,2021
Bangdb,Bengaluru,Computer Software,A Converged NoSQL Data Platform for Predictive and RealTime analytics for Operational Intelligence,0.0,,2021
Neobank Jupiter,Mumbai,Banking,Jupiter is a digital banking app with one simple aim  to deliver a banking experience that keeps pace with you,86000000.0,Series C,2021
Skippi Ice Pops,Hyderabad,Food Production,Indias First Icepops Brand,130000.0,,2021
Glii,Noida,Dating,Indias finest dating companionship application,10000.0,Seed,2021
Globalbees,New Delhi,E-Commerce,Globalbees partners with entrepreneurs who have built an onlinefirst business,111000000.0,Series B,2021
Mamaearth,Gurugram,"Health, Wellness & Fitness",Baby and mother care brand,37000000.0,,2021
Securenow,Gurugram,Insurance,SecureNow is an award winning techenabled insurance intermediary,6000000.0,Series B,2021
Vendor Infra,Gurugram,Construction,A B2B Collaboration Platform for Infrastructure Sectors to Search Vendors Get Quotes Find Opportunities,265000.0,,2021
Hakuna Matata,Chennai,Information Technology & Services,Hakuna Matata Solutions is a leading Digital Transformation Company offering a full spectrum of technology solutions and services for enterprises across different industry verticals all over the globe,1000000.0,,2021
Onecard,Pune,Financial Services,Indias finest and smartest metal credit card reimagined for the mobile generation,76000000.0,,2021
Doubtnut,Gurugram,Edtech,Doubtnut operates as an elearning platform that enables users to ask study questions in Physics Chemistry and Math,30000000.0,Series B,2021
Hubhopper,New Delhi,Podcast,Hubhopper is Indias leading podcast hosting creation  distribution platform Getting podcast across both Indian  global audio platforms,0.0,,2021
Infra.Market,Thane,Construction,InfraMarket is an online procurement marketplace for every category of materials and products needed for building projects,100000000.0,Series C,2021
Comofi Medtech,Bengaluru,Heathtech,Comofi Medtech develops healthcare products using artificial intelligence augmented reality and IoT technologies,200000.0,,2021
Battery Smart,New Delhi,Battery,Battery Smart provides advanced Liion batteries to erickshaws,0.0,Seed,2021
Kutuki,Bengaluru,Edtech,Kutuki is a learning platform focused on children between the ages of three and seven,2000000.0,Seed,2021
Onelife,Mumbai,Healthcare,Aspire to leverage the gifts of nature and science to help you make holistic lifestyle changes with minimalistic effort improving overall wellbeing,0.0,,2021
Eupheus,New Delhi,Edtech,Eupheus Learning offers a seamless integrated learning solution for the K12 market in India,4000000.0,Series B,2021
Kreditbee,Bengaluru,Fintech,KreditBee is an Instant Personal Loan Platform for Young Professionals,75000000.0,Series C,2021
Pencil,Mumbai,Content Publishing,Pencil is a content publishing platform that enables writers to publish their work for free,1000000.0,Pre-series A,2021
Aisle,Bengaluru,Dating,Aisle connects the new generation of single independent Indians from around the world looking for meaningful relationships,0.0,Pre-series A,2021
Marquee Equity,Mumbai,Fintech,The Worlds 1 Fundraising Service  Investor Meetings  Deal Documents  Globally,3800000.0,,2021
Uptimeai,Bengaluru,Ai Startup,Enable true digital transformation with AI driven insights to enable manufacturers stay ten steps ahead of process inefficiencies and equipment failures,1500000.0,Seed,2021
Wizklub,Bengaluru,Edtech,Wizklub uses a unique method of developing and nurturing Higher Order Thinking Skills in children,800000.0,Pre-series A,2021
Zolve,Bengaluru,Fintech,Zolve Innovations operates as a neobanking startup,15000000.0,Seed,2021
Medibuddy,Bengaluru,Edtech,MediBuddy is a digital healthcare platform for inpatient hospitalization outpatient services and corporate wellness benefits,3000000.0,Debt,2021
Pariksha,Pune,Edtech,Pariksha  The Sucess App Indias largest vernacular test preparation company for the mobile 1st internet users of India,2000000.0,Pre-series A,2021
Express Stores,Gurugram,E-Commerce,Express Stores is a retail and omnichannel startup company,1000000.0,Seed,2021
Avataar Ventures,Bengaluru,Fintech,Avataar Venture Partners is a growth Capital Investment Firm,100000000.0,,2021
Zingbus,Haryana,Transportation,Zingbus is an emerging brand in the intercity bus services,0.0,Pre-series A,2021
Phable,Bengaluru,Healthtech,Mobile App for Patients and Doctors,12000000.0,Series A,2021
Codingal,Bengaluru,Edtech,Coding education platform for K12 students,0.0,,2021
Supply6,Bengaluru,Helathcare,Supply6 is a food supplement brand that claims to provide nutritional supplements in drinkable forms such as smoothies,100000.0,Seed,2021
Swajal,Gurugram,Water Purification,Swajal uses clean solar energy to purify drinking water at an affordable rate,1600000.0,Pre-series A,2021
Bharatpe,New Delhi,Fintech,BharatPe develops a QR codebased payment app for offline retailers and businesses,100000000.0,Series D,2021
Filo,New Delhi,Edtech,Instant learning platform for students while self study,260000.0,Pre-seed,2021
Method & Madness,Mumbai,Real Estate,Method  Madness Technology operates as a realestate tech company,2000000.0,Seed,2021
Edufund,Gujarat,Fintech,Changing the way Indians evaluate and plan higher education,300000.0,Pre-seed,2021
Pepperfry,Mumbai,E-Commerce,Pepperfry is an online home and lifestyle shopping store selling products with cash on delivery facilities,30000000.0,Debt,2021
Zingavita,Chandigarh,Healthtech,Explore a range of kids nutrition supplements formulated using highest quality ingredients that are Deliciously Healthy and super fun to consume,400000.0,,2021
Hypd Store,New Delhi,Content Commerce,A shop worthy content platform personalized,0.0,Pre-seed,2021
Verse Innovation,Bengaluru,Innovation Management,Owner of Dailyhunt App and IPay,1000000000.0,Series H,2021
Supersourcing,Indore,Software Company,Build your next app or website with our exclusive network of certified IT companies,200000.0,Seed,2021
Automatapi,Powai,Automation,AutomataPi is a next generation cognitive business process automation engine,400000.0,Seed,2021
Newton School,Bengaluru,Edtech,Newton School is a platform to learn and develop skills that you need for your best Tech career,5000000.0,Series A,2021
Tendercuts,Chennai,Food Industry,TenderCuts is an online meat shop that delivers antibioticfree hygienic and farm fresh chicken free range goat and seafood,15000000.0,,2021
Siply,Bengaluru,Fintech,Siply Services operates as a microsavings platform,1000000.0,Seed,2021
Sarvagram,Mumbai,Fintech,SarvaGram provides livelihood upgradation for aspiring households based in rural and semiurban India,10000000.0,Series B,2021
Unlu,Gurugram,Celebrity Engagement,Personalised Video Shoutout from top celebrities,1000000.0,Seed,2021
Globalfair,Gurugram,Trading Platform,Onestop solution for all your procurement needs,2000000.0,Seed,2021
Eduvanz,Mumbai,Fintech,Eduvanz is new innovative finance company which is completely revolutionizing the student loan market,10000000.0,Debt,2021
Owo,Gurugram,E-Commerce,Shop packaged drinking water beverages from your favorite brands ie Kinley Bisleri Aquafina Cocacola Pepsi etc,200000.0,,2021
Progcap,New Delhi,Fintech,Progcap is a financial service company that provides financial opportunities for micro and small businesses in the last mile,1000000.0,Debt,2021
Abl Workspaces,New Delhi,Hospitality,ABL Workspaces is a coworking space where professionals from all walks of life come to work under one roof,600000.0,Pre-series A,2021
Nazara Technologies,Mumbai,Gaming,Nazara Technologies develops mobile content such as games themes wallpapers and multimedia,10000000.0,,2021
Scentials,Mumbai,Personal Care,Scentials is building a unique beauty brands studio platform,6000000.0,,2021
Splashlearn,Gurugram,Edtech,SplashLearn is an EdTech startup company providing gamebased math and reading courses to students in prekindergarten to grade five,18000000.0,Series C,2021
Maya,Bengaluru,Healthtech,Maya enables women to keep track of their health via a mobile application,2200000.0,Seed,2021
Goto,Ghaziabad,Transportation,Real Time Intercity City Transit Platform For 125 Bn People In India,150000.0,,2021
Medibuddy,Bengaluru,Healthtech,MediBuddy is a Trusted Digital Platform for Cashless Healthcare MediBuddy connects patients with doctors and hospitals,40000000.0,Series B,2021
Zetwerk,Bengaluru,E-Commerce,Zetwerk is an online marketplace that connects buyers and suppliers for manufacturing jobs,120000000.0,Series D,2021
Remedico,Hyderabad,Healthcare,Remedico is a Mobile healthcare,500000.0,,2021
Prepbytes,Gurugram,Edtech,PrepBytes helps college students to learn coding by personalizing their content along with the guidance of expert mentors from industry,0.0,,2021
Satya Microcapital,New Delhi,Fintech,Satya MicroCapital is a micro finance company based on a group lending model that allows borrowers to share liability,20000000.0,,2021
Yourphysio,Nagpur,Healthtech,YourPhysio is a healthcare company on a mission to deliver 10x better patient experience in the domain of physiotherapy,350000.0,Pre-seed,2021
Aviom Housing Finance,New Delhi,Fintech,AVIOM India is an Affordable Housing Finance company facilitating families in mostly semi urban areas in realising their dream of owning their first home,1000000.0,Debt,2021
Hemp Horizons,Noida,Cannabis Startup,Cannabis and Hemp company,200000.0,Seed,2021
Mpl,Bengaluru,Gaming,Mobile Premier League is a skillbased eSports platform used to offer cash prizes while playing games,95000000.0,,2021
Koo,Bengaluru,Blogging,Koo App operates as a microblogging app,4100000.0,Series A,2021
Innerhour,Mumbai,Healthcare,InnerHour is mental health and wellness platform that provides therapy and diagnostics services and conducts online mental health workshops,5200000.0,Series A,2021
Origo,Gurugram,Agritech,Origo Commodities a complete postharvest management financial solution for agricultural commodities,10000000.0,Debt,2021
Exmyb,Gurugram,Consulting,ExMyB provides financial service and consulting services,0.0,Seed,2021
Elucidata,New Delhi,Biotechnology,Elucidata Corporation uses data analytics to transform decisionmaking processes in RD labs in biotechnology and pharmaceutical companies,5000000.0,Pre-series A,2021
Saveo,Bengaluru,Healthtech,Saveo operates a businesstobusiness ecommerce platform focused on pharmacies,4000000.0,Seed,2021
Qin1,Noida,Edtech,Reimagining Kids of 21st Century,0.0,Pre-series A,2021
Dotpe,Gurugram,Fintech,DotPe is an innovative offline technology platform digitising merchants customer engagement with mobile discovery ordering and payments,8000000.0,Seed,2021
Taskmo,Bengaluru,B2B Marketplace,Gig Economy Platform  Task Fulfillment Platform  Newage fulfillment solutions,1400000.0,,2021
Mastermentors,West Bengal,Edtech,Indias first online platform for mentors enabling them to translate their expertise into a profitable online course,1500000.0,,2021
Kiko Tv,Mumbai,E-Commerce,KIKO TV is an AIbased short live video ecommerce platform,0.0,Pre-series A,2021
Quali55Care,Mumbai,Health Care,Deliver highly durable  affordable medical equipments on rental and sale,0.0,Seed,2021
Ruptok,New Delhi,Fintech,Ruptok operates as a fintech platform for gold loans,10000000.0,,2021
Revfin,New Delhi,Fintech,RevFin is a digital lending company,0.0,,2021
Seevc,New Delhi,Tech Startup,Leverages artificial intelligence AI to build products for the education sector,1000000.0,Seed,2021
Junio,New Delhi,Edtech,Junio is a kidsfocused digital pocket moneysmart card,1000000.0,,2021
Venwiz,Bengaluru,B2B Service,Digitising the interactions between core industry and vendors for engineering services,300000.0,Seed,2021
Vista Rooms,Mumbai,Hospitality,Vista Rooms is a South Asias largest luxury holiday home rental management company We are on a mission to build the Marriott for Homes,1000000.0,,2021
Makers Hive,Hyderabad,Tech Startup,Makers Hive has made it possible to bring the people with amputations together by developing a fully functional customizable,9000000.0,,2021
Headfone,Bengaluru,Social Audio,Headfone helps create and share the audio content with listeners,3000000.0,Seed,2021
Zouk,Mumbai,Fashion And Lifestyle,100 Vegan bags from India,0.0,Seed,2021
Mpl,Bengaluru,Gaming,Mobile Premier League is a skillbased eSports platform used to offer cash prizes while playing games,5000000.0,,2021
Growfix,Bengaluru,Fintech,Building highyield Debt assets for retail investors,2000000.0,Seed,2021
Bombay Shaving Company,New Delhi,Fashion And Lifestyle,Bombay Shaving Company is a consumer goods company that focuses on developing a range of shave care beard care and skincare products,6000000.0,,2021
Dunzo,Bengaluru,Delivery Service,Dunzo is a hyperlocal delivery app that connects users to the nearest delivery partner,40000000.0,Series E,2021
Beyondskool,Mumbai,Edtech,BeyondSkool is a live upskilling platform for kids,2000000.0,Seed,2021
Mindler,New Delhi,Edtech,Mindler is a career counseling company that provides career development guidance counseling services for students,1000000.0,Pre-series A,2021
Fashinza,Gurugram,B2B Manufacturing,Fashinza is a B2B manufacturing marketplace that solves apparelfashion supply chain challenges,2600000.0,Seed,2021
Bharatpe,New Delhi,Fintech,BharatPe develops a QR codebased payment app for offline retailers and businesses,6000000.0,Debt,2021
Turnip,Bengaluru,Gaming,Turnip is a live game streaming and community platform,1600000.0,Seed,2021
Furlenco,Bengaluru,Home Decor,Furlenco is a subscriptionbased furniture rental platform that allows users to rent furniture on a monthly basis,2000000.0,,2021
Inficold,New Delhi,Solar,Provide uninterrupted and affordable cooling for refrigeration,900000.0,Pre-series A,2021
Kiwi,New Delhi,Taas Startup,A peer to peer support network which would enable billions of users across the world,250000.0,Seed,2021
Digit Insurance,Bengaluru,Fintech,Digit Insurance is a financial services company that general insurance services,0.0,,2021
Bharatpe,New Delhi,Fintech,BharatPe develops a QR codebased payment app for offline retailers and businesses,10000000.0,Debt,2021
Mfine,Bengaluru,Health Care,Mfine is an healthtech startup that offers an AIpowered online doctor consultation app,16000000.0,,2021
Udayy,Gurugram,Edtech,Interactive learning platform for kids,2500000.0,Seed,2021
Lohum,Noida,Ev Startup,Lohum manufactures lithiumion battery packs and recovers critical battery materials from used lithiumion batteries through recycling,7000000.0,,2021
Darwinbox,Hyderabad,Hr Tech,Darwinbox is an endtoend enterprise HR software that enables enterprises to automate entire employee lifecycle in one HR platform,15000000.0,,2021
Dehaat,Patna,Agritech,DeHaat connects farmers to suppliers and buyers on a single platform,30000000.0,Series C,2021
Samunnati,Chennai,Agritech,Samunnati is a specialized agriculture value chain enabler providing innovative and customized financial and nonfinancial solutions,10000000.0,Debt,2021
Biconomy,New Delhi,Blockchain Startup,Biconomy is a technology company building transaction infrastructure for nextgeneration Web 3 applications,1500000.0,Seed,2021
True Elements,Pune,Food And Beverages,Committed to improving the quality of life True Elements provides food that is packed with the goodness of nature,1000000.0,,2021
Siply,Bengaluru,Fintech,Siply Services operates as a microsavings platform,1000000.0,Seed,2021
Nao Spirits & Beverages Pvt Ltd,New Delhi,Beverages,Indias first Craft Gin company,2000000.0,Series A,2021
Purpletutor,Mumbai,Edtech,PurpleTutor is the only coding platform that mandates every teacher to have a formal Computer Science degree,300000.0,Seed,2021
Karkhana.Io,Mumbai,Manufacturing Startup,Karkhanaio is an ondemand manufacturing platform with a vision of digitalizing manufacturing,1500000.0,Seed,2021
Ssa Finserv,Mumbai,Fintech,Small businessesfocused nonbanking lender,3000000.0,,2021
Coinswitch Kuber,Bengaluru,Cryptocurrency,Coinswitchco is a cryptocurrency exchange aggregator platform,15000000.0,Series A,2021
Paperfly,Bengaluru,E-Commerce,Paperfly is an ecommerce fulfillment and nationwide delivery solution in Bangladesh,11000000.0,,2021
Infra.Market,Thane,E-Commerce,InfraMarket is an online procurement marketplace for every category of materials and products needed for building projects,6000000.0,Debt,2021
Readyassist,Bengaluru,Vehicle Repair Startup,ReadyAssist is one of the Indias leading 247 roadside assistance breakdown support towing and repairs provider for both Bikes  Cars,1000000.0,Seed,2021
Chalo,Mumbai,It,Chalo is a free app that tracks buses live and tells you what time your bus will reach your stop,7000000.0,,2021
Udaan,Bengaluru,E-Commerce,Udaan is a B2B trade platform that brings manufacturers traders retailers and wholesalers into a single platform,280000000.0,,2021
Unacademy,Bengaluru,Edtech,Unacademy is an online learning platform providing educational content such as video lectures and examinations,50000000.0,,2021
Ergos,Samsitpur,Agritech,Ergos is building an integrated supply chain platform that enables farmers to convert their grains to digital assets,3000000.0,Series A,2021
Bolkar,Bengaluru,Social Network,Bolkar App is an Audio Based QA platform for the Next Billion Users,0.0,,2021
Wright Research,Mumbai,Advisory Firm,Quantitative Investment Management and Research,0.0,Pre-seed,2021
Knocksense,Lucknow,Media,Knocksense which owns and operates an eponymous digital content platform,200000.0,,2021
Pariksha,Pune,Edtech,Pariksha  The Sucess App Indias largest vernacular test preparation company for the mobile 1st internet users of India,1800000.0,,2021
Toothsi,Mumbai,Healthcare,ToothSi is a new age startup in the dental space providing smile correction services at home,5000000.0,Series A,2021
Jumbotail,Bengaluru,Food And Beverages,Jumbotail is solving an important problem of organising food and grocery ecosystem in India through technology data science and design,14300000.0,Series B3,2021
Phi Commerce,Pune,Fintech,Payments Facilitator Payments solution provider etc,4000000.0,Series A,2021
Zupee,Gurugram,Gaming,Zupee is a skillbased gaming app that enables its users to play against eachother live,10000000.0,,2021
Oneiric Gaming,Chandigarh,Gaming,Oneiric Gaming connects to fellow dreamers around the globe over cult favorite games like Bluff and Cricket,0.0,,2021
Finsall,Bengaluru,Insuretech,Finsall provides Insurance Premium Financing,300000.0,Seed,2021
Legalwiz.In,Ahmedabad,Legaltech,LegalWizin is committed to provide high quality professional services for small businesses startup entrepreneurs and individuals,500000.0,,2021
Practically,Telangana,Edtech,Making Learning personal immersive and experiental,4000000.0,Pre-series B,2021
Cred,Bengaluru,Fintech,CRED is a Bengalurubased fintech startup that offers rewards for customers who use its platform to pay their credit card bills,81000000.0,Series C,2021
Devic Earth,Bengaluru,Pollution Control Equiptment,Stateoftheart air pollution control equipment to improve air quality across buildings industries and cities,1000000.0,,2021
Zerone,Gurugram,Fintech,Convert smartphones into a POS machine using our ZUP proximity payment technology with no additional hardware and no need for NFC,1300000.0,Pre-series A,2021
Boat,Mumbai,Fashion & Lifestyle,boAt is a lifestyle brand that deals in fashionable consumer electronics,100000000.0,PE,2021
Pocket Aces,Mumbai,Media,Pocket Aces is a digital entertainment company focused on mobile video,2000000.0,,2021
Kyt,Bengaluru,Edtech,An onlinefirst global academy for extracurricular learning  Private  small group online classes for kids,5000000.0,Series A,2021
Imumz,Bengaluru,Healthcare,iMumz empowers pregnant mothers to deliver healthy happy and intelligent babies through a positive lifestyle,300000.0,,2021
Bharatpe,New Delhi,Fintech,BharatPe develops a QR codebased payment app for offline retailers and businesses,8200000.0,Debt,2021
Cropin,Bengaluru,Agritech,CropIn is a leading AI and Dataled agritech organization that provides SaaS solutions to agribusinesses globally using deep learning,20000000.0,Series C,2021
Vanity Wagon,Haryana,Cosmetics,Vanity Wagon is Indias 1 Natural Organic Beauty Marketplace Buy Ayurvedic Natural Beauty Products in India for skin hair  body care,200000.0,Seed,2021
Oyo,Gurugram,Hospitality,OYO operates a branded network of hotels designed to offer standardized stay experiences,7000000.0,Series F1,2021
Agri10X,Pune,Agritech,Agri10x integrates the entire Agri valuechain through a digital cooperative platform by harnessing emerging technologies,0.0,Seed,2021
Blacksoil,Mumbai,Fintech,Blacksoil Advisory is an independent boutique advisory firm,4000000.0,,2021
Hobspace,Mumbai,Edtech,HobSpace is a platform for extracurricular activities online and offline for kids between 314 years,100000.0,Pre-series A1,2021
Dcodeai,New Delhi,Edtech,EMPOWER LEARNERS TO BE FUTURE READY USING AI,500000.0,,2021
Biocon Biologics,Bengaluru,Biotechnology,Biocon is a fully integrated pure play biosimilars organization globally engaged in developing high quality affordable biosimilars,70000000.0,,2021
Kiranakart,Mumbai,E-Commerce,A better model for instant grocery delivery in India,720000.0,Pre-seed,2021
Meddo,Gurugram,Healthcare,Meddo is an endtoend medical services provider,3000000.0,Pre-series A,2021
Sp Robotic Works,Chennai,Edtech,An innovative place to explore nextgeneration technologies for students and all tech enthusiasts,3000000.0,Series A,2021
3Sc,Gurugram,Logistics,An endtoend supply chain analytics company that provides execution and analytics solutions which are comprehensive and customized,15000000.0,Series B,2021
Chai Waale,Chennai,Food & Beverages,A wide range of exotic flavoured chai in the most hygienic ambience at pocketfriendly prices,600000.0,,2021
Minimalist,Jaipur,Cosmetics,Affordable skincare for all,10000000.0,Series A,2021
Biconomy,New Delhi,Blockchain,Developer platform to enable a simplified transaction and onboarding experience for Web3 projects,9000000.0,,2021
Fixcraft,Gurugram,Automotive,Indias Most Trusted Automotive Repair Brand,1000000.0,Pre-series A,2021
Slice,Bengaluru,Financial Services,Slice is Indias best credit card challenger to pay bills manage expenses and unlock rewards,10000000.0,,2021
90+ My Tuition App,Bengaluru,Edtech,Daskalos Virtual Academy Pvt Ltd is a company set up by a group of professionals who perform innovative work in management,5000000.0,Series A,2021
Wasabi,Bengaluru,Consulting,Help small businesses grow their sales via our customer interaction and growth platform,1800000.0,Seed,2021
